listing_id,high,medium,low
7127078,0.01375,0.12125,0.865
7159292,0.0075,0.12125,0.87125
7050483,0.114375,0.373958333,0.511666667
7093219,0.06375,0.3855,0.55075
6958498,0.07125,0.37875,0.55
7170974,0.109375,0.393125,0.4975
7049435,0.19125,0.3925,0.41625
6958652,0.1125,0.511875,0.375625
6959521,0.12375,0.47,0.40625
7065959,0.105,0.47125,0.42375
7093390,0.1225,0.37625,0.50125
7060804,0.05625,0.293125,0.650625
6970295,0.1275,0.3575,0.515
6971227,0.12875,0.35125,0.52
6959589,0.05125,0.2421875,0.7065625
6970445,0.0925,0.49125,0.41625
6971271,0.145,0.4675,0.3875
7195581,0.01,0.07,0.92
7211584,0.03,0.065,0.905
7173477,0.01375,0.146666667,0.839583333
7160246,0.01,0.07,0.92
7132580,0.00625,0.06875,0.925
7178174,0.0375,0.12,0.8425
7173057,0.07125,0.16125,0.7675
7078706,0.08375,0.525,0.39125
7031149,0.05125,0.17125,0.7775
7098642,0.04875,0.15625,0.795
7211024,0.09,0.2625,0.6475
7038755,0.0125,0.07375,0.91375
7002333,0.01375,0.06375,0.9225
7131962,0.03875,0.2790625,0.6821875
7159052,0.027791667,0.353958333,0.61825
7031636,0.035,0.284375,0.680625
7003176,0.028125,0.36875,0.603125
7075003,0.02625,0.11875,0.855
7135579,0.025,0.1725,0.8025
7120656,0.05,0.1290625,0.8209375
7195212,0.0275,0.20875,0.76375
7126641,0.105,0.26125,0.63375
7060557,0.075,0.2775,0.6475
7074110,0.110625,0.411875,0.4775
7039564,0.0075,0.1125,0.88
7139962,0.055,0.188333333,0.756666667
7120702,0.0425,0.264166667,0.693333333
7031140,0.01875,0.4275,0.55375
7025890,0.02,0.23625,0.74375
7024864,0.035,0.1325,0.8325
7071556,0.01375,0.18625,0.8
7211113,0.035,0.3785,0.5865
7170153,0.0025,0.0325,0.965
7131595,0.035,0.12375,0.84125
7201475,0.05875,0.19625,0.745
7074638,0.01625,0.1975,0.78625
7032029,0.015,0.3,0.685
7025704,0.02,0.5075,0.4725
7093463,0.015,0.129583333,0.855416667
7134782,0.10625,0.408125,0.485625
7078248,0.177458333,0.231291667,0.59125
7139704,0.05875,0.230916667,0.710333333
7050490,0.03,0.183333333,0.786666667
7074670,0.06,0.325,0.615
7032327,0.11125,0.24125,0.6475
7033343,0.036875,0.184333333,0.778791667
7120732,0.05625,0.23,0.71375
7050324,0.04875,0.18125,0.77
7008063,0.03125,0.745,0.22375
7232123,0.087916667,0.157708333,0.754375
7031414,0.0425,0.204583333,0.752916667
7071734,0.02875,0.16,0.81125
7171863,0.28625,0.26375,0.45
7170200,0.1,0.305,0.595
7032272,0.00875,0.11875,0.8725
7192900,0.0225,0.16625,0.81125
7210218,0.359583333,0.41625,0.224166667
6957654,0.09375,0.1725,0.73375
6847666,0.2315625,0.33375,0.4346875
6875395,0.17625,0.2875,0.53625
6841758,0.02375,0.11375,0.8625
6914586,0,0.017083333,0.982916667
6917391,0.005,0.02125,0.97375
6914115,0.005,0.02625,0.96875
6934285,0.01,0.03625,0.95375
6828039,0.0025,0.0475,0.95
6838569,0.01625,0.0925,0.89125
6946354,0.0025,0.0575,0.94
6930964,0.02,0.10375,0.87625
6899822,0.09,0.15375,0.75625
6838495,0.1,0.251145833,0.648854167
6899838,0.0225,0.06125,0.91625
6941321,0.085,0.25375,0.66125
6856004,0.0575,0.178125,0.764375
6899799,0.10125,0.278333333,0.620416667
6915918,0.02,0.095,0.885
6899800,0.01125,0.06,0.92875
6856006,0.03375,0.16125,0.805
6815266,0.02,0.125,0.855
6967962,0.07125,0.22875,0.7
6915915,0.05125,0.17625,0.7725
6890041,0.044583333,0.203541667,0.751875
6936548,0.0175,0.06,0.9225
6946371,0.01875,0.125666667,0.855583333
6838523,0.07375,0.214375,0.711875
6829860,0.0075,0.055,0.9375
6890022,0.0025,0.03875,0.95875
6930929,0.00625,0.1275,0.86625
6890019,0.12125,0.30875,0.57
6890044,0.02125,0.08625,0.8925
6848302,0.14625,0.175,0.67875
6890028,0.12875,0.1725,0.69875
6856014,0.06,0.1675,0.7725
6946361,0.08125,0.12375,0.795
6930933,0.03125,0.20625,0.7625
6890023,0.01,0.13,0.86
6848269,0.01375,0.04375,0.9425
6845714,0.07125,0.25,0.67875
6913770,0.1975,0.3275,0.475
6826940,0.4065625,0.3209375,0.2725
6913766,0.05375,0.1553125,0.7909375
6845703,0.15125,0.0775,0.77125
6933665,0.045,0.121458333,0.833541667
6840695,0.105,0.183473214,0.711526786
6845718,0.145,0.199988095,0.655011905
6840697,0.3425,0.3645,0.293
6845720,0.3425,0.3645,0.293
6913775,0.22825,0.589458333,0.182291667
6834538,0.07375,0.29375,0.6325
6868765,0.0425,0.23625,0.72125
6826944,0.03875,0.1725,0.78875
6826943,0.538333333,0.251666667,0.21
6868763,0.15125,0.2821875,0.5665625
6845704,0.02,0.115083333,0.864916667
6845715,0.0175,0.118333333,0.864166667
6868766,0.075,0.224375,0.700625
6933659,0.13575,0.43425,0.43
6826946,0.13125,0.324583333,0.544166667
6834537,0.12625,0.3325,0.54125
6825109,0.00625,0.07625,0.9175
6824481,0.005,0.09375,0.90125
6823696,0.01625,0.14625,0.8375
6907521,0.36875,0.331875,0.299375
6864786,0.01375,0.24375,0.7425
6851720,0.37375,0.4225,0.20375
7166126,0.0175,0.1425,0.84
6992649,0.0075,0.08625,0.90625
7068739,0.02625,0.16,0.81375
7027059,0.0125,0.09875,0.88875
7027373,0.02375,0.08625,0.89
6909100,0.01375,0.150416667,0.835833333
7212034,0.02625,0.11875,0.855
7187096,0.0025,0.02875,0.96875
7056557,0.0175,0.07625,0.90625
6835993,0.06,0.1521875,0.7878125
6909339,0.01375,0.10625,0.88
6885254,0.02875,0.2525,0.71875
7153760,0.0175,0.195,0.7875
7095021,0.0075,0.075,0.9175
7138319,0.0575,0.164375,0.778125
6928836,0.0325,0.10875,0.85875
6934449,0.04625,0.1225,0.83125
7114557,0.015,0.05875,0.92625
6998287,0.01,0.03375,0.95625
6984470,0.0125,0.02125,0.96625
6836235,0.02,0.0875,0.8925
6929006,0.03,0.22,0.75
6854153,0.0125,0.11375,0.87375
7153650,0.00125,0.04375,0.955
7153700,0.00125,0.0575,0.94125
7153729,0.0025,0.05375,0.94375
7111780,0.00125,0.02,0.97875
7082901,0,0.02,0.98
7082809,0,0.00875,0.99125
7153698,0.00125,0.01375,0.985
7153620,0.0025,0.02375,0.97375
7186906,0.01375,0.0975,0.88875
6909728,0.0125,0.09,0.8975
6854413,0.0225,0.08,0.8975
6914630,0.03625,0.045,0.91875
6812345,0.125833333,0.131666667,0.7425
7122823,0.0525,0.13625,0.81125
7095222,0.05625,0.17625,0.7675
6976888,0.0425,0.12,0.8375
7015042,0.05,0.0725,0.8775
6976834,0.0425,0.12,0.8375
6928853,0.02,0.075,0.905
7187461,0.0025,0.011875,0.985625
7186964,0.0375,0.10125,0.86125
7027433,0.02625,0.1240625,0.8496875
7165953,0.04125,0.12625,0.8325
7020683,0.055,0.09125,0.85375
6981437,0.01625,0.23375,0.75
6812266,0.021875,0.085625,0.8925
7196393,0.02125,0.08875,0.89
7094836,0.015,0.0625,0.9225
7207729,0.02125,0.08875,0.89
7202821,0.0075,0.0375,0.955
6965737,0.025,0.08125,0.89375
6954783,0.0475,0.05875,0.89375
7068358,0.015833333,0.07625,0.907916667
6998542,0.06,0.120416667,0.819583333
6961772,0.0575,0.0925,0.85
7153803,0.0075,0.0225,0.97
7106332,0.00625,0.02875,0.965
6885427,0.10625,0.1775,0.71625
6998731,0.01875,0.0475,0.93375
6928402,0.03,0.065,0.905
7156346,0.04625,0.08375,0.87
6954777,0.04,0.08375,0.87625
6961653,0.0225,0.06875,0.90875
7080934,0.03375,0.08,0.88625
7020749,0.090714286,0.109285714,0.8
7156232,0.0075,0.0875,0.905
7014757,0.18875,0.18,0.63125
6885322,0.0375,0.113125,0.849375
6965972,0.0175,0.05,0.9325
7026936,0.01625,0.07625,0.9075
6965905,0.01125,0.06625,0.9225
7034452,0.09,0.213125,0.696875
7220067,0.01375,0.06875,0.9175
7114672,0.09875,0.08875,0.8125
7166554,0.175,0.1675,0.6575
7034078,0.06125,0.154166667,0.784583333
6972187,0.05875,0.095,0.84625
6977315,0.08625,0.13,0.78375
6934579,0.11625,0.04125,0.8425
7056494,0.05,0.10375,0.84625
7014671,0.04375,0.15375,0.8025
6984394,0.175,0.18625,0.63875
7219769,0.00625,0.05875,0.935
7081233,0.0225,0.12125,0.85625
6928786,0.0175,0.08625,0.89625
6854197,0.01375,0.075,0.91125
7213044,0.00875,0.05,0.94125
7034119,0.0196875,0.0740625,0.90625
7034480,0.01625,0.05,0.93375
6961560,0.00875,0.0525,0.93875
6972513,0.03325,0.13675,0.83
6961356,0.0325,0.06125,0.90625
6914078,0.015,0.06625,0.91875
7095294,0.00875,0.08625,0.905
7187588,0.0225,0.1,0.8775
6928794,0.017916667,0.1625,0.819583333
7114508,0.01375,0.07125,0.915
6961413,0.0125,0.122083333,0.865416667
7068720,0.06125,0.14,0.79875
6998192,0.005,0.0425,0.9525
6822653,0.015,0.05375,0.93125
6928356,0.21875,0.12625,0.655
7219829,0.0825,0.25625,0.66125
6965757,0.01375,0.0646875,0.9215625
6981695,0.085625,0.2615625,0.6528125
6972279,0.06,0.095,0.845
6998520,0.06375,0.15575,0.7805
7067834,0.018333333,0.08,0.901666667
7017937,0.00625,0.025,0.96875
7080813,0.00375,0.0375,0.95875
6981325,0.015,0.05125,0.93375
7095284,0.02625,0.0925,0.88125
6984497,0.0225,0.09875,0.87875
7087811,0.315,0.160625,0.524375
7100679,0.1403125,0.1684375,0.69125
7138512,0.039375,0.09375,0.866875
7217388,0.00875,0.04375,0.9475
6998766,0.055,0.093125,0.851875
6977136,0.0325,0.07125,0.89625
6811990,0.0225,0.10875,0.86875
6928587,0.00375,0.00125,0.995
6885201,0.0125,0.06375,0.92375
6885286,0.019583333,0.036666667,0.94375
6961248,0.01625,0.11,0.87375
6928827,0.00125,0.005,0.99375
7219944,0.01125,0.04375,0.945
7018015,0.0325,0.135,0.8325
6981460,0.05375,0.2125,0.73375
6981513,0.1725,0.16,0.6675
7056449,0.04875,0.099375,0.851875
7095171,0.04,0.2275,0.7325
6812106,0.03,0.1484375,0.8215625
6909111,0.24375,0.21625,0.54
6812504,0.021875,0.054166667,0.923958333
7051266,0.06875,0.16375,0.7675
6817589,0.11125,0.176875,0.711875
7220387,0.00375,0.051666667,0.944583333
7056378,0.0175,0.14125,0.84125
6977319,0.020416667,0.185708333,0.793875
7020519,0.00875,0.06375,0.9275
7018069,0.0725,0.2484375,0.6790625
7100637,0.105,0.1875,0.7075
7068379,0.01125,0.05875,0.93
6998113,0,0.04375,0.95625
6976842,0.0025,0.039166667,0.958333333
7067598,0.00375,0.03375,0.9625
6977310,0.00625,0.069166667,0.924583333
7153719,0.01,0.055,0.935
7186400,0.00125,0.00875,0.99
7187321,0,0.03875,0.96125
7068820,0.089375,0.160625,0.75
7056620,0.045,0.21875,0.73625
6854164,0.01625,0.0675,0.91625
6812050,0.02125,0.139375,0.839375
6954762,0.035,0.395,0.57
7067516,0.00125,0.02375,0.975
6869690,0.05125,0.094583333,0.854166667
7187042,0.005,0.0425,0.9525
6928377,0.005,0.025,0.97
6992756,0.0025,0.05625,0.94125
7017926,0.005,0.0425,0.9525
7056623,0.00125,0.04,0.95875
7138523,0.00625,0.035,0.95875
6827845,0.115,0.1325,0.7525
6939622,0.01375,0.0775,0.90875
6909642,0.01875,0.11,0.87125
6939435,0.00875,0.0625,0.92875
6939510,0.0125,0.2,0.7875
6939764,0.005,0.06375,0.93125
6822579,0.0075,0.075625,0.916875
7222664,0.015,0.06375,0.92125
7220232,0.0025,0.04125,0.95625
7138357,0.00625,0.089375,0.904375
7153878,0.0025,0.03375,0.96375
7087845,0.0075,0.049375,0.943125
7106678,0.00125,0.03625,0.9625
7220055,0.00375,0.04,0.95625
7222712,0.02625,0.1425,0.83125
7222742,0.00375,0.02125,0.975
7222687,0.02375,0.148125,0.828125
7222813,0.01875,0.0825,0.89875
7056705,0.0175,0.09125,0.89125
7156313,0.02375,0.06625,0.91
7056704,0.0075,0.03875,0.95375
7020840,0.07,0.1,0.83
6939815,0.04,0.06,0.9
6854154,0.04375,0.3075,0.64875
6939834,0.01875,0.0325,0.94875
6939488,0.12375,0.11625,0.76
6885078,0.08875,0.125,0.78625
6835885,0.04,0.065,0.895
6812041,0.09875,0.10875,0.7925
7156369,0.01,0.109583333,0.880416667
7156326,0.15625,0.0775,0.76625
7106367,0.1925,0.08625,0.72125
7122851,0.04,0.0775,0.8825
7051242,0.025,0.080416667,0.894583333
6965689,0.01,0.04375,0.94625
7077622,0.0575,0.08,0.8625
6998289,0.04,0.06625,0.89375
7100673,0.03125,0.07875,0.89
7106726,0.03875,0.065,0.89625
7114504,0.01625,0.057291667,0.926458333
7114523,0.01,0.057291667,0.932708333
6923899,0.1025,0.2,0.6975
7122476,0.145,0.1125,0.7425
7051452,0.1775,0.207916667,0.614583333
7094614,0.00625,0.0734375,0.9203125
7106213,0.118333333,0.20125,0.680416667
6972318,0.11,0.220625,0.669375
7051326,0.03125,0.0875,0.88125
6812339,0.01875,0.0996875,0.8815625
6909324,0.03625,0.20125,0.7625
6812052,0.01875,0.0996875,0.8815625
6812424,0.0225,0.1134375,0.8640625
6921146,0.01625,0.0425,0.94125
7087784,0.01875,0.0625,0.91875
7087803,0.03,0.106875,0.863125
7186939,0.055,0.1371875,0.8078125
7138704,0.12125,0.1059375,0.7728125
7179328,0.045,0.16125,0.79375
7040243,0.0625,0.1775,0.76
7020769,0.11125,0.075,0.81375
7081200,0.0425,0.143125,0.814375
7018063,0.025,0.0809375,0.8940625
6965826,0.1,0.215,0.685
7082998,0.15375,0.13875,0.7075
6966078,0.07125,0.1,0.82875
7087767,0.103333333,0.135416667,0.76125
6928977,0.15125,0.2425,0.60625
6835810,0.14875,0.13625,0.715
6854366,0.0375,0.1,0.8625
6914189,0.025,0.122604167,0.852395833
7186773,0.02125,0.1,0.87875
7067601,0.033333333,0.14625,0.820416667
7122447,0.02625,0.103666667,0.870083333
7056501,0.04375,0.15,0.80625
7068819,0.03,0.21,0.76
7056400,0.015,0.08375,0.90125
6920987,0.06125,0.1825,0.75625
7153836,0.27875,0.24375,0.4775
7153875,0.22875,0.065,0.70625
6984391,0.24125,0.12375,0.635
7114436,0.023333333,0.0625,0.914166667
7114520,0.08,0.10375,0.81625
6984393,0.029583333,0.09125,0.879166667
7003844,0.06625,0.11625,0.8175
6984430,0.265,0.13625,0.59875
6972207,0.03625,0.14,0.82375
7156368,0.07375,0.16875,0.7575
6850651,0.485,0.28,0.235
6850670,0.35375,0.42125,0.225
6840854,0.36625,0.404791667,0.228958333
6845443,0.185208333,0.407916667,0.406875
6850671,0.049375,0.188125,0.7625
6845439,0.504375,0.256875,0.23875
6822166,0.1275,0.6875,0.185
7004178,0.0075,0.01375,0.97875
7034427,0.00125,0.0125,0.98625
6992832,0.00375,0.015,0.98125
6909564,0.00375,0.0125,0.98375
6944551,0.00125,0,0.99875
7133659,0.01375,0.07375,0.9125
7009398,0,0.02,0.98
7040668,0.00625,0.0225,0.97125
7015006,0.005,0.0325,0.9625
7004059,0.0075,0.02875,0.96375
6977244,0.0025,0.0225,0.975
6903448,0.0025,0.049583333,0.947916667
7186659,0.01625,0.06625,0.9175
6903666,0.005,0.0075,0.9875
6903508,0.005,0.0075,0.9875
6903570,0.0025,0.03,0.9675
6992359,0.00875,0.03,0.96125
7034298,0.09375,0.411041667,0.495208333
6914186,0.01375,0.0840625,0.9021875
6888438,0.00375,0.0125,0.98375
7100690,0.125,0.17625,0.69875
6914117,0.01625,0.085,0.89875
6850935,0.005,0.05,0.945
7106352,0.00125,0.01875,0.98
6992809,0.02,0.0825,0.8975
6863012,0.0225,0.13375,0.84375
7073003,0.00875,0.075,0.91625
6885404,0.005,0.05625,0.93875
7106562,0.005,0.015,0.98
6873791,0.02875,0.1246875,0.8465625
6975493,0.0425,0.125,0.8325
6868341,0.01125,0.2175,0.77125
6833626,0.015,0.0809375,0.9040625
6927713,0.04125,0.4125,0.54625
6960173,0.10625,0.25375,0.64
7002235,0.08,0.39625,0.52375
6902071,0.01375,0.163333333,0.822916667
6867089,0.01625,0.340625,0.643125
6867096,0.01875,0.2025,0.77875
6935951,0.01125,0.145,0.84375
6818373,0.12875,0.75375,0.1175
6963980,0.5775,0.19375,0.22875
6959744,0.105833333,0.372291667,0.521875
6816590,0.165291667,0.334708333,0.5
7002492,0.1275,0.331875,0.540625
6901862,0.00625,0.04125,0.9525
6868029,0.01125,0.318229167,0.670520833
6958646,0.1,0.402416667,0.497583333
6906682,0.035,0.221666667,0.743333333
7039243,0.0225,0.2175,0.76
6815738,0.07375,0.46,0.46625
6964939,0.085,0.493482143,0.421517857
7049453,0.03375,0.22375,0.7425
7050251,0.00875,0.08,0.91125
6867411,0.11375,0.38875,0.4975
6959218,0.065625,0.297291667,0.637083333
6816220,0.071125,0.583875,0.345
6867694,0.005,0.05,0.945
6832131,0.00375,0.21875,0.7775
6947575,0.147770833,0.547541667,0.3046875
6973441,0.27,0.37,0.36
6958996,0.13,0.325625,0.544375
6959590,0.12,0.2725,0.6075
6978810,0.26675,0.4545,0.27875
6996131,0.0425,0.1275,0.83
6902415,0.46,0.34125,0.19875
6902541,0.0075,0.05875,0.93375
7038969,0.0725,0.16,0.7675
6964610,0.03125,0.161875,0.806875
7039178,0.13875,0.45,0.41125
7001889,0.0175,0.71,0.2725
6910478,0.0575,0.290833333,0.651666667
7141776,0.305895833,0.526979167,0.167125
7001948,0.270208333,0.577291667,0.1525
7039545,0.129285714,0.274464286,0.59625
6922386,0.12425,0.467,0.40875
6958381,0.0675,0.308333333,0.624166667
6945567,0.0171875,0.1940625,0.78875
6868131,0.00875,0.08375,0.9075
7002279,0.0325,0.170625,0.796875
6867643,0.015,0.139791667,0.845208333
6815679,0.05,0.2483125,0.7016875
6979433,0.04,0.21,0.75
7177829,0.0175,0.279270833,0.703229167
7001800,0.01125,0.1025,0.88625
7178303,0.133333333,0.382916667,0.48375
7141136,0.025,0.29,0.685
7091378,0.16375,0.17625,0.66
7052232,0.0875,0.33625,0.57625
7140948,0.100416667,0.159583333,0.74
6978975,0.04625,0.29375,0.66
6899272,0.125,0.23625,0.63875
6939742,0.01125,0.1178125,0.8709375
7094223,0.1978125,0.277604167,0.524583333
7106118,0.12125,0.1975,0.68125
6972097,0.01625,0.14875,0.835
6994422,0.159375,0.2375,0.603125
6971998,0.01625,0.14875,0.835
7076890,0.0125,0.13,0.8575
6827757,0.018125,0.135833333,0.846041667
6835848,0.01,0.01125,0.97875
7105224,0.00875,0.0621875,0.9290625
7223843,0.016875,0.299375,0.68375
7000820,0.01,0.072375,0.917625
7034586,0.04875,0.14,0.81125
7029207,0.0075,0.045,0.9475
6934718,0.01625,0.10125,0.8825
6921090,0.0075,0.026875,0.965625
6885424,0.01625,0.080833333,0.902916667
7213175,0.00875,0.05125,0.94
7007314,0.0225,0.193125,0.784375
6815466,0.005,0.023125,0.971875
6934862,0.0125,0.1195,0.868
6841544,0.01875,0.04375,0.9375
7207521,0.00875,0.05,0.94125
6913654,0.108125,0.214375,0.6775
7223290,0.01375,0.0825,0.90375
6966185,0.025,0.08,0.895
6961412,0.01125,0.138125,0.850625
6939517,0.0025,0.04,0.9575
6905724,0.0475,0.0575,0.895
6885302,0.0475,0.18925,0.76325
6905528,0.04125,0.1125,0.84625
6885606,0.03375,0.16925,0.797
7087769,0.00125,0.07,0.92875
6894036,0.02875,0.05375,0.9175
7111832,0.0375,0.1725,0.79
7166015,0.01875,0.08625,0.895
7220397,0.01125,0.1175,0.87125
7133745,0.085625,0.164375,0.75
7196466,0.01375,0.06,0.92625
7037458,0.05375,0.09625,0.85
7048395,0.00125,0.0325,0.96625
7014626,0.025,0.08375,0.89125
7216022,0.015,0.165,0.82
7077155,0.02375,0.13125,0.845
6961222,0.00875,0.08375,0.9075
7014526,0.03,0.12875,0.84125
7020025,0.07375,0.1325,0.79375
6974125,0.01375,0.09375,0.8925
7029201,0.05,0.0575,0.8925
7034573,0.03875,0.1221875,0.8390625
7063551,0.074625,0.192979167,0.732395833
6934322,0.0675,0.153,0.7795
6885500,0.0525,0.175625,0.771875
6885007,0.12125,0.17375,0.705
6860389,0.005,0.0375,0.9575
6905652,0.033333333,0.035416667,0.93125
6919182,0.0075,0.0275,0.965
6934891,0.06,0.25125,0.68875
6891152,0.087083333,0.231666667,0.68125
7109702,0.01375,0.05625,0.93
6967897,0.0125,0.1275,0.86
6939459,0.00875,0.05875,0.9325
6841157,0.005,0.0725,0.9225
7138615,0.02375,0.1275,0.84875
7131510,0,0.01625,0.98375
7196313,0.07375,0.1825,0.74375
7034833,0.0075,0.169166667,0.823333333
7034387,0.01,0.130416667,0.859583333
7034362,0.0275,0.186583333,0.785916667
7034269,0.013125,0.093125,0.89375
7017982,0.02375,0.1825,0.79375
6854306,0.0025,0.0175,0.98
6900707,0.02,0.102083333,0.877916667
6857003,0.045833333,0.12125,0.832916667
6917394,0.061666667,0.14125,0.797083333
6900218,0.02625,0.0875,0.88625
7113248,0.04875,0.11375,0.8375
7094849,0.045,0.05625,0.89875
7113508,0.03625,0.0675,0.89625
7113313,0.04,0.06875,0.89125
6967829,0.02875,0.131666667,0.839583333
7005756,0.01625,0.06875,0.915
6953540,0.00875,0.02875,0.9625
7076315,0.05125,0.10125,0.8475
7019585,0.0375,0.10375,0.85875
7076157,0.05625,0.129375,0.814375
7004121,0.135,0.11,0.755
7015033,0.0925,0.1,0.8075
7079229,0.105,0.1575,0.7375
7074847,0.0275,0.1075,0.865
7168185,0.031666667,0.058333333,0.91
6985974,0.04375,0.050625,0.905625
7003965,0.09625,0.08875,0.815
6915855,0.0325,0.125,0.8425
7153486,0.055,0.1425,0.8025
6876525,0.03125,0.09375,0.875
6944273,0.0875,0.2025,0.71
6846359,0.0125,0.10425,0.88325
6863197,0.06125,0.12875,0.81
7148788,0.0025,0.005,0.9925
7109521,0.01,0.01375,0.97625
7208324,0,0,1
7227956,0.06875,0.261458333,0.669791667
7228547,0.0425,0.09375,0.86375
7098065,0.0025,0.00375,0.99375
7109546,0.005,0.01375,0.98125
6986224,0.0025,0.006875,0.990625
6966098,0.1175,0.13625,0.74625
7073066,0.323458333,0.270916667,0.405625
7109137,0.005,0.01375,0.98125
6841687,0.05,0.22875,0.72125
7136834,0.02375,0.06625,0.91
7196732,0.02125,0.3625,0.61625
7176315,0.0425,0.13,0.8275
7011354,0.00625,0.0225,0.97125
7045601,0.03625,0.11125,0.8525
7011324,0.005,0.01125,0.98375
6835920,0.0209375,0.167,0.8120625
7207474,0.0075,0.0775,0.915
6876746,0.015,0.0925,0.8925
