listing_id,high,medium,low
7115199,0.079758817,0.358002151,0.562239032
7172462,0.081631743,0.343164906,0.575203351
7194644,0.036342302,0.516351981,0.447305718
7049414,0.071862495,0.364582776,0.563554729
7110696,0.012120388,0.179383322,0.80849629
7226750,0.003800225,0.101178124,0.895021651
7159398,0.029168787,0.140199084,0.830632129
7209442,0.017974124,0.484123404,0.497902473
7126981,0.0140832,0.359172064,0.626744736
7172516,0.010185393,0.200693319,0.789121288
7111193,0.012632163,0.228266407,0.75910143
7158827,0.009552799,0.206410625,0.784036576
7159821,0.039787578,0.610442416,0.349770006
7173324,0.046873981,0.596798038,0.356327981
7200811,0.042090891,0.616599011,0.341310098
7127078,0.011847742,0.178070325,0.810081933
7159292,0.011112227,0.17545777,0.813430003
7110452,0.022973175,0.258541844,0.718484982
7159489,0.034207097,0.212690158,0.753102745
7210389,0.044449486,0.205012576,0.750537938
7092706,0.008197393,0.183118151,0.808684456
7050483,0.092349651,0.409887777,0.497762572
7092476,0.025329826,0.118334458,0.856335716
7142206,0.01602907,0.110397839,0.873573092
7110399,0.01602907,0.110397839,0.873573092
7060612,0.021658111,0.129944248,0.848397641
7060804,0.077069914,0.28935606,0.633574026
7171135,0.019138215,0.111280869,0.869580915
7210773,0.015689327,0.109283735,0.875026938
7105154,0.01956572,0.264086196,0.716348085
7065856,0.033848809,0.249040096,0.717111095
7093219,0.04566203,0.315848853,0.638489117
6958498,0.052772113,0.348667,0.598560887
6958670,0.137807234,0.335331243,0.526861524
7172107,0.08861169,0.251883713,0.659504596
7170974,0.058173208,0.302765425,0.639061367
7049435,0.141466665,0.440121283,0.418412052
6970100,0.158993133,0.552093956,0.288912911
7211772,0.119813387,0.355336817,0.524849795
7178339,0.047461426,0.489935816,0.462602758
7195130,0.048218963,0.449799286,0.501981751
7185281,0.04084979,0.444181629,0.514968581
7211847,0.132024701,0.654841904,0.213133396
7110961,0.105373085,0.716293294,0.178333622
6958983,0.140038423,0.524375145,0.335586432
7132113,0.058188583,0.237867866,0.70394355
7211478,0.097156199,0.219812864,0.683030937
7159499,0.062186587,0.212354711,0.725458703
7159769,0.053464216,0.227979728,0.718556056
7178180,0.068932797,0.248294986,0.682772217
7171459,0.018241976,0.185922214,0.79583581
7031715,0.063380435,0.175059927,0.761559637
7200626,0.035308712,0.649670155,0.315021133
7131955,0.028137501,0.673683573,0.298178927
6970077,0.131395541,0.580257827,0.288346632
7159269,0.040047466,0.665585674,0.29436686
7110982,0.026013895,0.695018006,0.278968098
7050454,0.043661281,0.640399565,0.315939154
6959739,0.067688004,0.602845799,0.329466197
7172339,0.037779838,0.356339894,0.605880268
7110150,0.048380454,0.309843054,0.641776492
7211573,0.10101017,0.495892239,0.403097591
7159626,0.117725488,0.47737806,0.404896452
6958226,0.092450724,0.37108446,0.536464816
6958652,0.086987181,0.625205512,0.287807307
6959521,0.123924892,0.494297759,0.38177735
7065959,0.123289997,0.475039108,0.401670895
7093390,0.137702168,0.455937665,0.406360166
7061476,0.036815147,0.172844739,0.790340114
6970295,0.205084501,0.445232152,0.349683347
6971227,0.144242734,0.419202167,0.436555099
6959589,0.069408156,0.215646695,0.714945149
6970445,0.121720089,0.613750855,0.264529056
6971271,0.169595052,0.374526332,0.455878617
7228472,0.001351672,0.013583244,0.985065084
7138188,0.000156109,0.061261811,0.93858208
7132580,0.007603306,0.045829534,0.94656716
7195581,0.006602014,0.114163796,0.87923419
7173477,0.008202725,0.158938007,0.832859269
7178174,0.025614038,0.17338875,0.800997212
7160246,0.008140969,0.053572167,0.938286864
7173057,0.083505361,0.287824633,0.628670006
7211584,0.0221573,0.084689541,0.893153159
7050324,0.042003019,0.246417572,0.711579409
7078706,0.073272131,0.503718954,0.423008915
7131595,0.004692706,0.044776449,0.950530844
7098642,0.02687073,0.161059557,0.812069713
7211024,0.07398987,0.33437845,0.59163168
7159052,0.045945822,0.222236802,0.731817375
7031636,0.043950028,0.189916932,0.76613304
7038755,0.005604998,0.076903006,0.917491997
7002333,0.012330886,0.067693494,0.91997562
7131962,0.071031794,0.21259036,0.716377846
7003176,0.017224487,0.410964875,0.571810639
7075003,0.018181026,0.090348472,0.891470502
7135579,0.00582415,0.252294548,0.741881302
7120656,0.014496293,0.05554792,0.929955787
7195212,0.026916953,0.190489155,0.782593891
7126641,0.062061946,0.275679731,0.662258323
7060557,0.070551444,0.308302675,0.621145881
7171863,0.229259451,0.431002246,0.339738303
7170200,0.079177633,0.383880631,0.536941735
7074110,0.159367366,0.411073202,0.429559432
7039564,0.00150769,0.061194647,0.937297663
7050490,0.012478399,0.140118961,0.847402639
7120702,0.021386878,0.270977276,0.707635846
7120732,0.041326174,0.236554899,0.722118926
7031140,0.033539969,0.397040734,0.569419297
7025890,0.012340409,0.158412782,0.829246809
7024864,0.006155501,0.114788089,0.87905641
7071556,0.012095086,0.128032955,0.859871959
7211113,0.061084905,0.426378386,0.512536709
7170153,0.00375,0.072549679,0.923700321
7201475,0.052679423,0.250583082,0.696737496
7031414,0.071470321,0.234241545,0.694288134
7192900,0.029387531,0.186153822,0.784458647
7071734,0.01389871,0.163098446,0.823002844
7074638,0.013034414,0.135123399,0.851842187
7032029,0.017641119,0.311812689,0.670546192
7025704,0.019267066,0.371098376,0.609634557
7032272,0.014141596,0.165892303,0.819966102
7093463,0.010342643,0.183436449,0.806220908
7134782,0.045337865,0.205222183,0.749439952
7078248,0.126528137,0.222199529,0.651272335
7139704,0.074562935,0.283800609,0.641636456
7139962,0.094154831,0.228111611,0.677733558
7074670,0.168278265,0.285265742,0.546455992
7032327,0.063868618,0.266593967,0.669537415
7033343,0.037232357,0.176481843,0.7862858
7031149,0.041033577,0.286876373,0.672090049
7008063,0.063469468,0.610992521,0.325538011
7210218,0.427672915,0.273927833,0.298399252
7232123,0.184944763,0.247549768,0.567505468
6957654,0.028425531,0.138226562,0.833347907
6847666,0.145618367,0.477567785,0.376813848
6875395,0.104338267,0.262587112,0.633074621
7186528,0.015745679,0.298570025,0.685684295
6909345,0.002642876,0.0127921,0.984565024
6909452,0.001465096,0.006906274,0.99162863
6921050,0.009256527,0.316469157,0.674274316
6992781,0.015966888,0.030396615,0.953636497
7072993,0.0240625,0.06644697,0.90949053
6939785,0.053856623,0.102686486,0.843456891
6944499,0.010043103,0.028521081,0.961435816
6992678,0.025151128,0.130449964,0.844398908
6921120,0.063863893,0.062708659,0.873427447
6914586,0.001360032,0.006443589,0.992196379
6917391,1.15E-05,0.010337914,0.989650587
6914115,0.002039578,0.009385747,0.988574676
6934285,0.002883074,0.02339364,0.973723286
6841758,0.014821222,0.258266629,0.726912149
6828039,0.002033071,0.053225266,0.944741663
6829860,0.00638403,0.046118859,0.94749711
6890022,0.003783148,0.028949318,0.967267534
6838569,0.052651456,0.16556361,0.781784934
6946354,0.006495635,0.050810054,0.942694311
6856004,0.028113636,0.123148466,0.848737897
6890028,0.039356196,0.125013934,0.83562987
6899800,0.02,0.041453125,0.938546875
6856006,0.042080357,0.141697249,0.816222394
6815266,0.01125,0.077720588,0.911029412
6967962,0.054722536,0.170693687,0.774583777
6915915,0.044267857,0.142139957,0.813592186
6930929,0.005542601,0.081470327,0.912987072
6890041,0.044184411,0.12059277,0.835222819
6936548,0.005010331,0.058099974,0.936889696
6946371,0.02129239,0.093074959,0.885632651
6838523,0.09375,0.181141927,0.725108073
6848269,0.010083333,0.03625,0.953666667
6899799,0.10375,0.184748115,0.711501885
6915918,0.02375,0.1125625,0.8636875
6930964,0.040519765,0.050463217,0.909017018
6899822,0.116596154,0.109509197,0.773894649
6838495,0.169918002,0.226440903,0.603641095
6899838,0.010164843,0.059145474,0.930689683
6941321,0.088080234,0.34969386,0.562225905
6890019,0.097745452,0.245851779,0.656402769
6890044,0.021968413,0.065763932,0.912267656
6848302,0.160439212,0.161366246,0.678194542
6856014,0.093644999,0.190821126,0.715533875
6946361,0.041470588,0.105745975,0.852783437
6930933,0.048244361,0.305656121,0.646099518
6890023,0.014927992,0.093799984,0.891272024
6868765,0.040818101,0.269172188,0.690009711
6845714,0.091430576,0.266664697,0.641904726
6826940,0.489083481,0.266094339,0.24482218
6913775,0.282073684,0.397733018,0.320193299
6834538,0.084877226,0.345953271,0.569169503
6826944,0.046274768,0.14034677,0.813378462
6826946,0.103126622,0.376275553,0.520597825
6913770,0.184450255,0.299348692,0.516201053
6913766,0.024422443,0.292184862,0.683392696
6845703,0.42382,0.224621509,0.351558491
6933665,0.037556897,0.116293348,0.846149756
6840695,0.076888096,0.357332448,0.565779457
6845718,0.056245809,0.428675534,0.515078657
6840697,0.528313053,0.337081616,0.134605331
6845720,0.528313053,0.337081616,0.134605331
6826943,0.771837121,0.085662879,0.1425
6868763,0.156428007,0.266505383,0.577066609
6845704,0.003620016,0.083560721,0.912819263
6845715,0.003543993,0.130210321,0.866245686
6868766,0.063738993,0.234844414,0.701416593
6933659,0.141134099,0.514749304,0.344116597
6834537,0.150799181,0.349701924,0.499498895
6927786,0.001523084,0.098021919,0.900454998
6867667,0.027857734,0.148250378,0.823891888
7019870,0.039152337,0.543960456,0.416887207
7116446,0.007165369,0.066364507,0.926470123
7033183,0.04507012,0.368986679,0.5859432
7002123,0.032713261,0.531627466,0.435659273
6851827,0.091210597,0.13990424,0.768885163
7146968,0.013206113,0.055738794,0.931055093
6888002,0.032144013,0.11382349,0.854032496
6884353,0.066823529,0.840414147,0.092762323
6913631,0.035211859,0.119242037,0.845546104
7171588,0.105916667,0.744611451,0.149471882
7172945,0.097583333,0.774632284,0.127784382
7116440,0.558273268,0.237119589,0.204607143
7121435,0.536939935,0.252869589,0.210190476
6976048,0.140416667,0.2175,0.642083333
6976220,0.296261029,0.568607329,0.135131642
7071610,0.158249466,0.400776127,0.440974408
7210016,0.506077703,0.264313867,0.22960843
7008129,0.096723996,0.188011471,0.715264533
7081932,0.045390834,0.181222357,0.773386809
6839755,0.570950964,0.200630618,0.228418417
6878445,0.141927696,0.790065662,0.068006642
6907457,0.034344121,0.207112991,0.758542888
6920710,0.104074083,0.2155444,0.680381517
7209597,0.111261583,0.201632635,0.687105782
7002005,0.038240757,0.349183754,0.612575489
6926996,0.031271062,0.074059622,0.894669315
6839204,0.462398532,0.3920266,0.145574868
6912926,0.628636364,0.176795184,0.194568452
7192659,0.539261364,0.234920184,0.225818452
7127079,0.0490625,0.166002476,0.784935024
7185487,0.01375,0.036375,0.949875
7195457,0.0075,0.041375,0.951125
7002775,0.180415206,0.268550118,0.551034677
6902296,0.009245703,0.030836144,0.959918153
6926785,0.014270833,0.100729167,0.885
6873889,0.048124566,0.780312395,0.171563039
6839280,0.058846154,0.097596154,0.843557692
6907367,0.005332458,0.038393034,0.956274508
7194128,0.030167874,0.138785044,0.831047083
7082091,0.177064063,0.378592967,0.44434297
6996189,0.016360354,0.112551313,0.871088333
6997131,0.049123527,0.448504659,0.502371814
6873166,0.048124566,0.780312395,0.171563039
6980760,0.011401497,0.094313554,0.894284949
6927441,0.023832113,0.135678635,0.840489253
6860867,0.3425,0.20875,0.44875
6862221,0.107232355,0.382344244,0.510423401
6902518,0.140510655,0.167559796,0.691929549
6913168,0.160922615,0.229670894,0.609406491
7032782,0.46455937,0.15755708,0.377883549
6819472,0.092753638,0.240840228,0.666406135
6831328,0.094453125,0.129867114,0.775679761
6901055,0.4815625,0.1990625,0.319375
6852396,0.6425,0.08625,0.27125
7192271,0.4990625,0.1840625,0.316875
6852394,0.72875,0.076979167,0.194270833
7227090,0.023001532,0.121205395,0.855793073
7183494,0.043477732,0.155398098,0.80112417
7216685,0.035297362,0.255356805,0.709345833
7216168,0.03272393,0.260297126,0.706978944
6824481,0.005426829,0.043499747,0.951073424
6825109,0.006966186,0.409578577,0.583455237
6823696,0.028625546,0.336346145,0.635028309
6864786,0.020369669,0.24761201,0.732018321
6907521,0.488257431,0.380194666,0.131547902
6851720,0.355777288,0.460659991,0.183562721
6897948,0.009449881,0.04175025,0.948799869
7166126,0.03028493,0.109320972,0.860394098
7100637,0.114344557,0.149603124,0.736052319
6992649,0.007133175,0.034391564,0.958475262
7068379,0.005015073,0.016540565,0.978444362
6998113,0.003912229,0.044937322,0.951150449
6976842,0.00606991,0.017871082,0.976059009
7068739,0.021182262,0.167883554,0.810934185
7027059,0.003390883,0.065584851,0.931024267
7027373,0.017075229,0.110476327,0.872448444
7067598,0.001359032,0.060575045,0.938065923
6977310,0.007133175,0.02393598,0.968930845
6909100,0.014246571,0.092308583,0.893444846
7212034,0.012407518,0.114865263,0.87272722
6934449,0.042736409,0.036132667,0.921130924
6998287,0.010844549,0.02115017,0.968005281
6984470,0.017012964,0.036721955,0.946265081
7014757,0.171496717,0.148168308,0.680334975
6928794,0.010290958,0.131208261,0.858500781
7056557,0.015003027,0.031413705,0.953583268
6835993,0.02893675,0.060407453,0.910655796
6909339,0.005786369,0.053875006,0.940338625
7122851,0.025239705,0.059835504,0.914924791
7051242,0.006899953,0.085890876,0.907209172
7015042,0.150519278,0.084441863,0.765038859
6928836,0.018311169,0.035617761,0.94607107
6928853,0.022120693,0.034318933,0.943560374
7100673,0.015235943,0.068335945,0.916428112
7114557,0.010677216,0.083417777,0.905905007
6836235,0.015678181,0.142800789,0.84152103
6929006,0.059180715,0.241194122,0.699625164
6854153,0.031982545,0.065981536,0.902035919
7153650,0.002505531,0.043988154,0.953506315
7153700,0.002505531,0.041317023,0.956177446
7153729,0.006331371,0.067347394,0.926321235
7111780,0.002896318,0.017877572,0.97922611
7082901,0.000557833,0.041931171,0.957510996
7082809,0.001617073,0.011778937,0.98660399
7153698,0.000145414,0.011523274,0.988331312
7153620,0.001401062,0.057833485,0.940765453
7186906,0.013349194,0.07177371,0.914877097
6909728,0.011189281,0.037390908,0.951419811
7187461,0.001847509,0.00309588,0.995056611
7186964,0.01495978,0.037340193,0.947700028
7068820,0.054810693,0.176642437,0.768546871
7027433,0.005933045,0.028360696,0.965706259
6885322,0.049705673,0.061041881,0.889252445
7026936,0.008956068,0.08002363,0.911020302
6972513,0.009005151,0.039145732,0.951849116
6965905,0.01083,0.046030046,0.943139954
6812266,0.00844154,0.032890859,0.9586676
7196393,0.039010573,0.056754991,0.904234437
7094836,0.020470748,0.080964636,0.898564616
7207729,0.030700319,0.02598364,0.943316041
6965737,0.023387966,0.115099743,0.861512291
6954783,0.033759382,0.021093066,0.945147552
7068358,0.017739059,0.101956021,0.88030492
6998542,0.022715507,0.321249101,0.656035392
6961772,0.020824083,0.031699863,0.947476054
7153803,0.003203484,0.01926024,0.977536276
7106332,0.00298862,0.025392147,0.971619234
6885427,0.070625969,0.16711966,0.762254372
7095284,0.087731556,0.046358311,0.865910133
6998731,0.077220372,0.047727758,0.87505187
6984497,0.026956536,0.070133382,0.902910082
6928402,0.039333021,0.064925754,0.895741225
6928587,1.39E-05,0.013789555,0.986196542
6885201,0.009281842,0.051323791,0.939394367
6885286,0.006050112,0.034962765,0.958987124
6961248,0.007506442,0.081498746,0.910994812
6928827,1.39E-05,0.012539555,0.987446542
7156346,0.023781907,0.063734234,0.912483859
6954777,0.026333061,0.071575226,0.902091713
6961653,0.021351461,0.036491471,0.942157068
7080934,0.027779923,0.050415911,0.921804166
7020749,0.091053922,0.081739665,0.827206414
7156232,0.003196439,0.082987177,0.913816384
7034452,0.042118246,0.140788348,0.817093406
7220067,0.006285962,0.126180315,0.867533722
6812050,0.013346989,0.068496185,0.918156826
7114672,0.124234868,0.081206706,0.794558426
7166554,0.165060347,0.218810181,0.616129473
7034078,0.114409401,0.118387998,0.767202601
6972187,0.079838824,0.135425593,0.784735582
6977315,0.17627803,0.081082921,0.742639049
6934579,0.135710177,0.043460588,0.820829235
6854413,0.030066457,0.058516983,0.91141656
6914630,0.041404992,0.04887268,0.909722328
6812345,0.138324316,0.119558186,0.742117498
7122823,0.065754811,0.131900906,0.802344282
7095222,0.058355998,0.047369315,0.894274687
6976888,0.075811673,0.045390148,0.878798179
6976834,0.075811673,0.045390148,0.878798179
7056494,0.031641343,0.063375834,0.904982823
7014671,0.027996871,0.10068602,0.871317109
6984394,0.088684544,0.197948091,0.713367364
7219769,0.004775161,0.064209008,0.93101583
7067516,0.003622065,0.037945747,0.958432188
6928786,0.004996719,0.028851337,0.966151943
6854197,0.005097559,0.021714821,0.97318762
7213044,0.007274771,0.031183404,0.961541824
7034119,0.025349623,0.086235448,0.88841493
7034480,0.007200943,0.043800921,0.948998136
6961560,0.004040588,0.061112742,0.93484667
6961356,0.034340995,0.084006133,0.881652873
6914078,0.006470805,0.022315286,0.971213909
7095294,0.002169006,0.040166796,0.957664198
7165953,0.006849497,0.069303014,0.923847489
7020683,0.077106211,0.15806866,0.764825129
6981437,0.006169477,0.06956882,0.924261703
6923899,0.08266361,0.159215896,0.758120494
7187588,0.030804781,0.135934697,0.833260523
6965972,0.017561697,0.046931407,0.935506897
7219829,0.035175542,0.096857621,0.867966837
7087811,0.337125,0.172913043,0.489961957
7094614,0.028818321,0.063058698,0.908122981
7138512,0.051178159,0.110989695,0.837832146
7217388,0.003838802,0.023440092,0.972721106
6977136,0.022658383,0.078161796,0.89917982
7080813,0.001433769,0.038661104,0.959905127
6981325,0.017410294,0.075307218,0.907282488
6961413,0.037323913,0.122965375,0.839710713
6998192,0.010335522,0.047415217,0.942249261
6822653,0.010705381,0.035595446,0.953699173
6928356,0.207429698,0.197787474,0.594782828
6981513,0.170104167,0.141145833,0.68875
7056449,0.013858025,0.074620827,0.911521149
7095171,0.040343288,0.146730603,0.812926108
6812106,0.033192617,0.262699196,0.704108187
6812504,0.012735291,0.067271178,0.919993531
6939488,0.130018742,0.084101508,0.785879749
6885078,0.093777626,0.055463293,0.850759081
6835885,0.038372713,0.076129196,0.885498091
6812041,0.067743532,0.080561781,0.851694687
7156369,0.009090278,0.080608974,0.910300748
7156326,0.084576264,0.068961107,0.846462629
7106367,0.189665308,0.089162308,0.721172384
7202821,0.010325008,0.013396635,0.976278357
6965689,0.013690866,0.082266122,0.904043012
7077622,0.069565788,0.058370935,0.872063277
6998289,0.047184208,0.051608446,0.901207346
7106726,0.03781044,0.031544564,0.930644997
7051266,0.080625,0.113691193,0.805683807
6817589,0.150279616,0.130627029,0.719093355
6939622,0.00297859,0.052628171,0.94439324
6939510,0.004180718,0.106782927,0.889036355
6939764,0.005181303,0.032923137,0.96189556
6822579,0.00522171,0.062679446,0.932098844
6928377,0.005181958,0.023316483,0.971501559
7220232,0.002459889,0.101605656,0.895934455
7138357,0.004217573,0.042092714,0.953689712
7153878,0.000180952,0.03531892,0.964500128
7087845,0.000187336,0.02188141,0.977931254
7106678,0.003940355,0.046269623,0.949790022
7220387,0.001333601,0.032168787,0.966497612
7222712,0.011716841,0.110401091,0.877882067
7222742,0.00269303,0.015895208,0.981411762
7222687,0.013829565,0.120926187,0.865244248
7222813,0.008317901,0.042681709,0.94900039
7056705,0.003893817,0.046406262,0.949699921
7056378,0.025377159,0.17263216,0.801990681
6977319,0.012754187,0.144009971,0.843235842
7020519,0.00142097,0.038735032,0.959843999
6939834,0.007645182,0.016662036,0.975692782
7187096,0.00650625,0.029990292,0.963503458
7081233,0.020476696,0.102112813,0.877410491
7018069,0.059166667,0.1515625,0.789270833
7153719,0.002074873,0.03266146,0.965263667
7186400,0.002511682,0.017532468,0.97995585
7187321,0.005192059,0.020439178,0.974368763
7056620,0.051862793,0.141190234,0.806946974
6854164,0.002818529,0.025614649,0.971566822
6965757,0.018418638,0.131003214,0.850578148
6981695,0.195971591,0.301612314,0.502416095
6972279,0.049567053,0.237296231,0.713136716
6998520,0.101365618,0.264368045,0.634266337
7067834,0.035829456,0.09476059,0.869409954
7017937,0.01636477,0.056872801,0.92676243
7020840,0.08246066,0.175785872,0.741753469
6854154,0.03381067,0.218482312,0.747707019
7114508,0.002550269,0.026327919,0.971121812
6954762,0.051537131,0.295045686,0.653417183
7068720,0.017212492,0.096304742,0.886482766
7219944,0.019661596,0.047191869,0.933146534
7018015,0.0114115,0.179126983,0.809461517
6981460,0.048780788,0.235230603,0.715988608
6909111,0.219761905,0.343363095,0.436875
7100679,0.127937317,0.112141622,0.759921061
6998766,0.025274691,0.068335179,0.906390129
6811990,0.011350634,0.056512559,0.932136807
6869690,0.047546928,0.163863945,0.788589128
6909642,0.013674862,0.156786439,0.829538699
7187042,9.33E-05,0.051259862,0.948646884
6939435,0.004235044,0.080628984,0.915135972
7222664,0.003247734,0.067478473,0.929273793
7220055,0.001604237,0.06572295,0.932672813
6992756,0.003918433,0.043955459,0.952126108
7017926,0.002995534,0.052081574,0.944922893
7056623,0.003140566,0.026798028,0.970061406
7156313,0.015216904,0.042506566,0.94227653
7056704,0.002823323,0.029245942,0.967930735
7138523,0.007315375,0.142268425,0.8504162
6939815,0.027144893,0.1169863,0.855868806
6827845,0.057198423,0.101174116,0.84162746
7114504,0.020047544,0.080921077,0.899031379
7114523,0.005057439,0.071023898,0.923918663
7122476,0.149375,0.055690789,0.794934211
7051452,0.19610119,0.241574302,0.562324507
6835810,0.11725,0.031405075,0.851344925
7106213,0.147203098,0.177486575,0.675310327
6972318,0.084735322,0.166776763,0.748487915
7051326,0.019548132,0.119204249,0.861247619
6812339,0.015178571,0.073976583,0.910844845
6909324,0.021836953,0.16244516,0.815717886
6812052,0.015178571,0.073976583,0.910844845
6812424,0.015,0.091233091,0.893766909
6921146,0.021988866,0.052261513,0.92574962
7087784,0.017836801,0.060787859,0.921375339
7087803,0.028447253,0.057131228,0.914421519
7186939,0.029525645,0.119676979,0.850797376
7138704,0.137010417,0.128130952,0.734858631
7179328,0.032266827,0.071871528,0.895861645
7040243,0.040714949,0.129900752,0.829384299
7020769,0.122613872,0.115049172,0.762336957
7081200,0.021260331,0.123969881,0.854769789
7018063,0.016807324,0.058259897,0.924932779
6965826,0.039084739,0.272027717,0.688887543
7082998,0.177020122,0.132049172,0.690930707
6966078,0.032911491,0.0906714,0.876417109
7087767,0.090835598,0.097398639,0.811765763
6928977,0.191426372,0.184257505,0.624316123
6854366,0.110349037,0.039707213,0.84994375
6914189,0.028010417,0.116927535,0.855062048
7186773,0.007758926,0.060594111,0.931646963
7067601,0.028449587,0.090411656,0.881138757
7122447,0.022681734,0.087824467,0.889493799
7056501,0.015199568,0.148692908,0.836107524
7068819,0.014463329,0.105960828,0.879575843
7056400,0.002809852,0.054763627,0.942426522
6920987,0.040151948,0.142775766,0.817072286
6885254,0.052152067,0.250207197,0.697640736
7153760,0.03263779,0.164536233,0.802825977
7095021,0.034489052,0.07998334,0.885527608
7138319,0.116198765,0.138645692,0.745155542
7153836,0.256281646,0.155111977,0.588606378
7153875,0.3775,0.03875,0.58375
6984391,0.33625,0.0575,0.60625
7114436,0.020152709,0.071538686,0.908308605
7114520,0.075002456,0.111477568,0.813519976
6984393,0.010708561,0.134098801,0.855192639
7003844,0.116470588,0.099892991,0.783636421
6984430,0.25825,0.08675,0.655
6972207,0.050215517,0.105853756,0.843930727
7156368,0.075197246,0.168740104,0.75606265
6850651,0.600826014,0.233045575,0.166128411
6840854,0.592613006,0.288604236,0.118782758
6850671,0.031298563,0.172029603,0.796671834
6845439,0.484130819,0.336224538,0.179644642
6850670,0.488616693,0.347673853,0.163709454
6845443,0.201034863,0.527272983,0.271692155
6822166,0.284675531,0.558038871,0.157285598
6903448,0.001290157,0.017991659,0.980718184
7186659,0.013073681,0.226287281,0.760639038
7004178,0.005049843,0.002385883,0.992564275
7034427,1.41E-05,0.010244448,0.989741427
6903666,5.43E-06,0.000297453,0.999697122
6903508,5.43E-06,0.000297453,0.999697122
6909564,0.00378382,0.007027893,0.989188287
6992832,8.84E-06,0.007606836,0.992384328
7133659,0.025,0.038828849,0.936171151
7009398,0,0.011707369,0.988292631
7040668,0.001382486,0.002862185,0.995755329
7015006,0.002532051,0.03679212,0.960675829
6903570,0.003764881,0.00764437,0.988590749
6992359,0.00182211,0.014703077,0.983474813
6944551,8.90E-06,0.000168925,0.999822171
7004059,0.00625,0.093824973,0.899925027
6977244,0.003211008,0.032364753,0.964424239
6850935,0.001432104,0.006205337,0.992362559
7100690,0.167044643,0.161389406,0.671565951
7034298,0.022490478,0.228194667,0.749314855
6914186,0.008776999,0.028229995,0.962993006
6888438,0.002510389,0.009626745,0.987862866
6914117,0.01375,0.0475,0.93875
6992809,0.017545912,0.043928032,0.938526056
7106352,0.001511375,0.027736471,0.970752153
6863012,0.048189037,0.094976383,0.85683458
7087840,0.003243751,0.025995963,0.970760286
6827769,0.042410514,0.099612396,0.857977089
6898122,0.131117258,0.126145015,0.742737727
6880612,0.023672481,0.121927326,0.854400193
7196784,0.066552482,0.045991643,0.887455875
7212384,0.010321502,0.090897327,0.898781171
